E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,15,14.08.2026 20:57:11,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,16,14.08.2026 20:57:12,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,17,14.08.2026 20:57:14,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,18,14.08.2026 20:57:16,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,19,14.08.2026 20:57:17,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,20,14.08.2026 20:57:19,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,21,14.08.2026 20:57:20,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,22,14.08.2026 20:57:22,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,23,14.08.2026 20:57:24,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,24,14.08.2026 20:57:25,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,25,14.08.2026 20:57:26,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,26,14.08.2026 20:57:28,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,27,14.08.2026 20:57:29,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,28,14.08.2026 20:57:31,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,29,14.08.2026 20:57:32,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,30,14.08.2026 20:57:45,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,31,14.08.2026 20:57:46,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,32,14.08.2026 20:57:48,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,33,14.08.2026 20:57:50,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,34,14.08.2026 20:57:52,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,35,14.08.2026 20:57:53,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,36,14.08.2026 20:57:55,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,37,14.08.2026 20:57:56,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,38,14.08.2026 20:57:58,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,39,14.08.2026 20:58:00,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,40,14.08.2026 20:58:01,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,41,14.08.2026 20:58:03,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,42,14.08.2026 20:58:04,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,43,14.08.2026 20:58:06,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,44,14.08.2026 20:58:07,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,45,14.08.2026 20:58:09,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,46,14.08.2026 20:58:10,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,47,14.08.2026 20:58:12,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,48,14.08.2026 20:58:13,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,49,14.08.2026 20:58:15,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,50,14.08.2026 20:58:16,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\share_test\Поперечники для проверки\Петля №4 справа_поперечники_14.08.dwg,2,14.08.2026 21:05:40,makeden,DWG To PDF.pc3,ISO без полей A3 (420.00 x 297.00 мм),1:1,
E:\Temp\temp_6a342f3a3f5647faaba4888312fb3df6.dwg,Layout1,18.08.2026 14:52:52,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (841.00 x 297.00 мм),1:1,
E:\Temp\temp_6a342f3a3f5647faaba4888312fb3df6.dwg,Layout2,18.08.2026 14:52:53,makeden,AutoCAD PDF (General Documentation).pc3,ISO A4 (210.00 x 297.00 мм),1:1,
E:\Temp\temp_8c0106750ca942d088c8f37152c4615f.dwg,Layout1,18.08.2026 16:05:41,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (841.00 x 297.00 мм),1:1,
E:\Temp\temp_8c0106750ca942d088c8f37152c4615f.dwg,Layout2,18.08.2026 16:05:43,makeden,AutoCAD PDF (General Documentation).pc3,ISO A4 (210.00 x 297.00 мм),1:1,
E:\Temp\temp_992bd891dbb14ade8e1569bb380db413.dwg,Layout1,18.08.2026 16:26:55,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (841.00 x 297.00 мм),1:1,
E:\Temp\temp_992bd891dbb14ade8e1569bb380db413.dwg,Layout2,18.08.2026 16:26:56,makeden,AutoCAD PDF (General Documentation).pc3,ISO A4 (210.00 x 297.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,1,18.08.2026 16:28:25,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,2,18.08.2026 16:28:25,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,3,18.08.2026 16:28:25,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1486.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,4,18.08.2026 16:28:26,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,5,18.08.2026 16:28:26,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A2 (594.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,6,18.08.2026 16:28:26,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,7,18.08.2026 16:28:27,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,8,18.08.2026 16:28:27,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,9,18.08.2026 16:28:27,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,10,18.08.2026 16:28:28,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,11,18.08.2026 16:28:28,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_8e114b579f724d89ab1e65ae62db08c4.dwg,12,18.08.2026 16:28:28,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,1,18.08.2026 16:38:40,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,2,18.08.2026 16:38:40,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,3,18.08.2026 16:38:40,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1486.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,4,18.08.2026 16:38:41,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,5,18.08.2026 16:38:41,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A2 (594.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,6,18.08.2026 16:38:41,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,7,18.08.2026 16:38:42,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,8,18.08.2026 16:38:42,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,9,18.08.2026 16:38:42,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,10,18.08.2026 16:38:43,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,11,18.08.2026 16:38:43,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_dbf3ea03b23942518e9b99305f21a2a1.dwg,12,18.08.2026 16:38:43,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,1,18.08.2026 16:42:14,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,2,18.08.2026 16:42:14,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,3,18.08.2026 16:42:15,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1486.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,4,18.08.2026 16:42:15,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,5,18.08.2026 16:42:15,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A2 (594.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,6,18.08.2026 16:42:16,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,7,18.08.2026 16:42:16,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,8,18.08.2026 16:42:16,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,9,18.08.2026 16:42:17,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,10,18.08.2026 16:42:17,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,11,18.08.2026 16:42:17,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_0e4acffc66724302b35d0679ccc62cfe.dwg,12,18.08.2026 16:42:18,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,1,18.08.2026 16:43:06,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,2,18.08.2026 16:43:07,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,3,18.08.2026 16:43:07,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1486.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,4,18.08.2026 16:43:07,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,5,18.08.2026 16:43:08,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A2 (594.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,6,18.08.2026 16:43:08,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,7,18.08.2026 16:43:08,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,8,18.08.2026 16:43:09,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,9,18.08.2026 16:43:09,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,10,18.08.2026 16:43:09,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,11,18.08.2026 16:43:10,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
E:\Temp\temp_16d388e4a40d4f13af2ad906363821f7.dwg,12,18.08.2026 16:43:10,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,1,19.08.2026 11:08:37,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,2,19.08.2026 11:10:11,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,3,19.08.2026 11:11:46,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1486.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,4,19.08.2026 11:13:38,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,5,19.08.2026 11:15:30,makeden,AutoCAD PDF (General Documentation).pc3,ISO без полей A2 (594.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,6,19.08.2026 11:17:09,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,7,19.08.2026 11:19:02,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,8,19.08.2026 11:20:37,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,9,19.08.2026 11:22:14,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,10,19.08.2026 11:24:01,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,11,19.08.2026 11:25:45,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1783.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\01ГЧ1 — копия\11-2025-1-АД.1.1-02_План.dwg,12,19.08.2026 11:27:37,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (1189.00 x 420.00 мм),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,1,20.08.2026 13:10:33,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,2,20.08.2026 13:10:44,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,3,20.08.2026 13:10:54,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,4,20.08.2026 13:11:03,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,5,20.08.2026 13:11:13,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,6,20.08.2026 13:11:22,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (840.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,7,20.08.2026 13:11:31,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (840.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,8,20.08.2026 13:11:44,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (840.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,9,20.08.2026 13:11:54,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,10,20.08.2026 13:12:07,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,11,20.08.2026 13:12:20,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,12,20.08.2026 13:12:29,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,13,20.08.2026 13:12:38,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,14,20.08.2026 13:12:49,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,15,20.08.2026 13:13:04,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (840.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,16,20.08.2026 13:13:13,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (840.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,17,20.08.2026 13:13:23,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (840.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,18,20.08.2026 13:13:31,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,19,20.08.2026 13:13:41,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,20,20.08.2026 13:13:50,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,21,20.08.2026 13:14:04,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,22,20.08.2026 13:14:14,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,23,20.08.2026 13:14:24,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,24,20.08.2026 13:14:33,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,25,20.08.2026 13:14:44,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,26,20.08.2026 13:14:55,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,27,20.08.2026 13:15:04,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,28,20.08.2026 13:15:14,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
\\192.168.88.14\share_test\2 этап ПК240-ПК270_14.08.dwg,29,20.08.2026 13:15:22,makeden,AutoCAD PDF (General Documentation).pc3,Прежний размер листа (420.00 x 297.00 Пикселы),1:1,
